experiment,epoch,configuration,val_accuracy,train_accuracy
random_configuration_rerun,71,"conv3x3,conv5x5",0.877,0.8747333333333334
random_configuration_rerun,72,"conv5x5,conv3x3",0.8764,0.8724833333333334
random_configuration_rerun,72,"conv5x5,conv5x5",0.8801,0.87745
random_configuration_rerun,72,"conv3x3,conv3x3",0.8752,0.8724833333333334
random_configuration_rerun,72,"conv3x3,conv5x5",0.8775,0.87505
random_configuration_rerun,73,"conv5x5,conv3x3",0.8753,0.8730333333333333
random_configuration_rerun,73,"conv5x5,conv5x5",0.8801,0.8773166666666666
random_configuration_rerun,73,"conv3x3,conv3x3",0.8737,0.8719333333333333
random_configuration_rerun,73,"conv3x3,conv5x5",0.8778,0.8757666666666667
random_configuration_rerun,74,"conv5x5,conv3x3",0.876,0.8731333333333333
random_configuration_rerun,74,"conv5x5,conv5x5",0.88,0.8781
random_configuration_rerun,74,"conv3x3,conv3x3",0.8742,0.8727333333333334
random_configuration_rerun,74,"conv3x3,conv5x5",0.8788,0.8762166666666666
random_configuration_rerun,75,"conv5x5,conv3x3",0.8774,0.8738833333333333
random_configuration_rerun,75,"conv5x5,conv5x5",0.8808,0.8789166666666667
random_configuration_rerun,75,"conv3x3,conv3x3",0.8767,0.8735
random_configuration_rerun,75,"conv3x3,conv5x5",0.8789,0.8768166666666667
random_configuration_rerun,76,"conv5x5,conv3x3",0.8773,0.87455
random_configuration_rerun,76,"conv5x5,conv5x5",0.8819,0.8791833333333333
random_configuration_rerun,76,"conv3x3,conv3x3",0.8767,0.87395
random_configuration_rerun,76,"conv3x3,conv5x5",0.8799,0.8772333333333333
random_configuration_rerun,77,"conv5x5,conv3x3",0.8775,0.8747
random_configuration_rerun,77,"conv5x5,conv5x5",0.8813,0.8792166666666666
random_configuration_rerun,77,"conv3x3,conv3x3",0.8749,0.8740166666666667
random_configuration_rerun,77,"conv3x3,conv5x5",0.8803,0.8775666666666667
random_configuration_rerun,78,"conv5x5,conv3x3",0.8783,0.8752833333333333
random_configuration_rerun,78,"conv5x5,conv5x5",0.8808,0.8796333333333334
random_configuration_rerun,78,"conv3x3,conv3x3",0.877,0.8744333333333333
random_configuration_rerun,78,"conv3x3,conv5x5",0.8795,0.8778166666666667
random_configuration_rerun,79,"conv5x5,conv3x3",0.8786,0.87585
random_configuration_rerun,79,"conv5x5,conv5x5",0.8824,0.8801666666666667
random_configuration_rerun,79,"conv3x3,conv3x3",0.8769,0.8744333333333333
random_configuration_rerun,79,"conv3x3,conv5x5",0.8809,0.8785833333333334
random_configuration_rerun,80,"conv5x5,conv3x3",0.8801,0.8758333333333334
random_configuration_rerun,80,"conv5x5,conv5x5",0.8817,0.8804333333333333
random_configuration_rerun,80,"conv3x3,conv3x3",0.8777,0.87545
random_configuration_rerun,80,"conv3x3,conv5x5",0.8819,0.8787333333333334
random_configuration_rerun,81,"conv5x5,conv3x3",0.8793,0.87665
random_configuration_rerun,81,"conv5x5,conv5x5",0.8827,0.8810833333333333
random_configuration_rerun,81,"conv3x3,conv3x3",0.8777,0.8758833333333333
random_configuration_rerun,81,"conv3x3,conv5x5",0.8814,0.8791166666666667
random_configuration_rerun,82,"conv5x5,conv3x3",0.88,0.8774666666666666
random_configuration_rerun,82,"conv5x5,conv5x5",0.8818,0.88065
random_configuration_rerun,82,"conv3x3,conv3x3",0.879,0.8762833333333333
random_configuration_rerun,82,"conv3x3,conv5x5",0.8816,0.87935
random_configuration_rerun,83,"conv5x5,conv3x3",0.8798,0.878
random_configuration_rerun,83,"conv5x5,conv5x5",0.8831,0.8813
random_configuration_rerun,83,"conv3x3,conv3x3",0.8773,0.87615
random_configuration_rerun,83,"conv3x3,conv5x5",0.8829,0.8800166666666667
random_configuration_rerun,84,"conv5x5,conv3x3",0.8807,0.8787166666666667
random_configuration_rerun,84,"conv5x5,conv5x5",0.884,0.88195
random_configuration_rerun,84,"conv3x3,conv3x3",0.8784,0.8769666666666667
random_configuration_rerun,84,"conv3x3,conv5x5",0.883,0.88045
random_configuration_rerun,85,"conv5x5,conv3x3",0.8811,0.8787166666666667
random_configuration_rerun,85,"conv5x5,conv5x5",0.8846,0.8820666666666667
random_configuration_rerun,85,"conv3x3,conv3x3",0.88,0.87735
random_configuration_rerun,85,"conv3x3,conv5x5",0.8832,0.8809666666666667
random_configuration_rerun,86,"conv5x5,conv3x3",0.8794,0.8784
random_configuration_rerun,86,"conv5x5,conv5x5",0.8836,0.8824333333333333
random_configuration_rerun,86,"conv3x3,conv3x3",0.8769,0.8761333333333333
random_configuration_rerun,86,"conv3x3,conv5x5",0.883,0.8811
random_configuration_rerun,87,"conv5x5,conv3x3",0.8801,0.87885
random_configuration_rerun,87,"conv5x5,conv5x5",0.8847,0.8827166666666667
random_configuration_rerun,87,"conv3x3,conv3x3",0.8783,0.8766
random_configuration_rerun,87,"conv3x3,conv5x5",0.8835,0.8815833333333334
random_configuration_rerun,88,"conv5x5,conv3x3",0.8818,0.8794833333333333
random_configuration_rerun,88,"conv5x5,conv5x5",0.8849,0.88265
random_configuration_rerun,88,"conv3x3,conv3x3",0.8799,0.8783
random_configuration_rerun,88,"conv3x3,conv5x5",0.8849,0.8819
random_configuration_rerun,89,"conv5x5,conv3x3",0.8804,0.8801
random_configuration_rerun,89,"conv5x5,conv5x5",0.8855,0.8832
random_configuration_rerun,89,"conv3x3,conv3x3",0.8792,0.8777833333333334
random_configuration_rerun,89,"conv3x3,conv5x5",0.8831,0.8818833333333334
random_configuration_rerun,90,"conv5x5,conv3x3",0.8826,0.8801833333333333
random_configuration_rerun,90,"conv5x5,conv5x5",0.8842,0.88305
random_configuration_rerun,90,"conv3x3,conv3x3",0.8799,0.8786833333333334
random_configuration_rerun,90,"conv3x3,conv5x5",0.882,0.88005
random_configuration_rerun,91,"conv5x5,conv3x3",0.8803,0.8792333333333333
random_configuration_rerun,91,"conv5x5,conv5x5",0.8871,0.8838166666666667
random_configuration_rerun,91,"conv3x3,conv3x3",0.878,0.8778666666666667
random_configuration_rerun,91,"conv3x3,conv5x5",0.8848,0.8826666666666667
random_configuration_rerun,92,"conv5x5,conv3x3",0.8831,0.8810333333333333
random_configuration_rerun,92,"conv5x5,conv5x5",0.8837,0.8820333333333333
random_configuration_rerun,92,"conv3x3,conv3x3",0.8808,0.8797333333333334
random_configuration_rerun,92,"conv3x3,conv5x5",0.8824,0.8802666666666666
random_configuration_rerun,93,"conv5x5,conv3x3",0.8824,0.8813833333333333
random_configuration_rerun,93,"conv5x5,conv5x5",0.8855,0.8842166666666667
